                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"                     3.00000E+001                     2.70000E+001                     1.52000E+000                       "gfortran"                         "12.2.0"           "x86_64-macos-22.10.1"                       "20241202" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                             rl_1                             rl_2                    rl_overflow_1                    rl_overflow_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 ignore_rlof_flag                          ET_RL_1                          ET_RL_2                        ET_surf_1                        ET_surf_2                contact_condition               stopping_condition              mtransfer_timescale                                q                pre_zams_or_relax                  runtime_minutes                 had_RLOF_at_ZAMS                           had_ET                      had_contact 
                             268                     1.98412E+006                     1.57821E+000                     2.18326E+001                     7.81948E+000                     8.73418E+000                    -1.61380E-004                    -6.44059E-002                    -2.06382E-005                    -7.37400E-003                     2.46535E+001                     3.14091E+001                    -5.48415E+000                    -5.46088E+000                    -5.54436E+000                    -9.90000E+001                    -9.90000E+001                    -6.74346E+000                    -6.37203E+000                     1.00000E+000                     8.25127E-001                     2.91960E+054                     4.25310E+052                     7.21957E+052                     3.03433E+054                    -1.34931E+039                     0.00000E+000                    -1.47364E+037                    -9.29366E+038                    -4.85097E+037                    -3.56703E+038                     1.00409E+000                     9.95031E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     8.38419E-003                    -1.00000E+000                    -2.37208E+014                     1.27402E+000                     0.00000E+000                     2.35225E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             269                     1.99117E+006                     1.57926E+000                     2.18417E+001                     7.81972E+000                     8.74095E+000                    -9.35449E-005                    -6.21696E-002                    -1.19627E-005                    -7.11245E-003                     2.46291E+001                     3.14293E+001                    -5.48415E+000                    -5.46093E+000                    -5.54462E+000                    -9.90000E+001                    -9.90000E+001                    -6.74433E+000                    -6.37025E+000                     1.00000E+000                     8.24710E-001                     2.91930E+054                     4.24227E+052                     7.22860E+052                     3.03401E+054                    -1.35124E+039                     0.00000E+000                    -1.47044E+037                    -9.30550E+038                    -4.70693E+037                    -3.58916E+038                     1.00408E+000                     9.94998E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     8.10613E-003                    -1.00000E+000                    -2.36974E+014                     1.27610E+000                     0.00000E+000                     2.35227E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             270                     1.99825E+006                     1.58032E+000                     2.18510E+001                     7.81999E+000                     8.74778E+000                    -4.50878E-005                    -5.99770E-002                    -5.76571E-006                    -6.85626E-003                     2.46046E+001                     3.14494E+001                    -5.48415E+000                    -5.46097E+000                    -5.54489E+000                    -9.90000E+001                    -9.90000E+001                    -6.74527E+000                    -6.36844E+000                     1.00000E+000                     8.24290E-001                     2.91900E+054                     4.23145E+052                     7.23755E+052                     3.03369E+054                    -1.35152E+039                     0.00000E+000                    -1.46720E+037                    -9.31719E+038                    -4.39812E+037                    -3.61148E+038                     1.00373E+000                     9.94980E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.83869E-003                    -1.00000E+000                    -2.36738E+014                     1.27819E+000                     0.00000E+000                     2.35229E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             271                     2.00533E+006                     1.58139E+000                     2.18603E+001                     7.82028E+000                     8.75466E+000                    -5.78436E-005                    -5.77924E-002                    -7.39662E-006                    -6.60133E-003                     2.45801E+001                     3.14696E+001                    -5.48415E+000                    -5.46102E+000                    -5.54516E+000                    -9.90000E+001                    -9.90000E+001                    -6.74615E+000                    -6.36665E+000                     1.00000E+000                     8.23866E-001                     2.91870E+054                     4.22059E+052                     7.24640E+052                     3.03337E+054                    -1.34822E+039                     0.00000E+000                    -1.46395E+037                    -9.32915E+038                    -3.72809E+037                    -3.63387E+038                     1.00415E+000                     9.94963E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.55539E-003                    -1.00000E+000                    -2.36502E+014                     1.28029E+000                     0.00000E+000                     2.35231E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             272                     2.01243E+006                     1.58247E+000                     2.18697E+001                     7.82060E+000                     8.76157E+000                    -1.24684E-004                    -5.55645E-002                    -1.59430E-005                    -6.34184E-003                     2.45556E+001                     3.14898E+001                    -5.48415E+000                    -5.46107E+000                    -5.54544E+000                    -9.90000E+001                    -9.90000E+001                    -6.74713E+000                    -6.36484E+000                     1.00000E+000                     8.23443E-001                     2.91840E+054                     4.20976E+052                     7.25518E+052                     3.03305E+054                    -1.34952E+039                     0.00000E+000                    -1.46067E+037                    -9.34058E+038                    -3.51847E+037                    -3.65675E+038                     1.00391E+000                     9.94958E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.25263E-003                    -1.00000E+000                    -2.36266E+014                     1.28239E+000                     0.00000E+000                     2.35233E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             273                     2.01953E+006                     1.58356E+000                     2.18791E+001                     7.82094E+000                     8.76852E+000                    -1.98048E-004                    -5.35154E-002                    -2.53227E-005                    -6.10312E-003                     2.45310E+001                     3.15101E+001                    -5.48415E+000                    -5.46112E+000                    -5.54571E+000                    -9.90000E+001                    -9.90000E+001                    -6.74803E+000                    -6.36304E+000                     1.00000E+000                     8.23010E-001                     2.91809E+054                     4.19893E+052                     7.26393E+052                     3.03272E+054                    -1.35161E+039                     0.00000E+000                    -1.45738E+037                    -9.35275E+038                    -3.38176E+037                    -3.67943E+038                     1.00393E+000                     9.94946E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     6.96959E-003                    -1.00000E+000                    -2.36030E+014                     1.28450E+000                     0.00000E+000                     2.35235E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             274                     2.02663E+006                     1.58466E+000                     2.18887E+001                     7.82130E+000                     8.77551E+000                    -3.14682E-004                    -5.13210E-002                    -4.02339E-005                    -5.84821E-003                     2.45065E+001                     3.15302E+001                    -5.48415E+000                    -5.46117E+000                    -5.54599E+000                    -9.90000E+001                    -9.90000E+001                    -6.74896E+000                    -6.36124E+000                     1.00000E+000                     8.22581E-001                     2.91779E+054                     4.18808E+052                     7.27261E+052                     3.03240E+054                    -1.35092E+039                     0.00000E+000                    -1.45407E+037                    -9.36447E+038                    -2.96811E+037                    -3.70255E+038                     1.00404E+000                     9.94948E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     6.66433E-003                    -1.00000E+000                    -2.35794E+014                     1.28661E+000                     0.00000E+000                     2.35238E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             275                     2.03372E+006                     1.58576E+000                     2.18983E+001                     7.82169E+000                     8.78252E+000                    -4.69317E-004                    -4.93857E-002                    -6.00020E-005                    -5.62318E-003                     2.44819E+001                     3.15504E+001                    -5.48415E+000                    -5.46121E+000                    -5.54626E+000                    -9.90000E+001                    -9.90000E+001                    -6.74991E+000                    -6.35943E+000                     1.00000E+000                     8.22150E-001                     2.91749E+054                     4.17728E+052                     7.28121E+052                     3.03207E+054                    -1.35196E+039                     0.00000E+000                    -1.45074E+037                    -9.37619E+038                    -2.72919E+037                    -3.72537E+038                     1.00390E+000                     9.94930E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     6.40107E-003                    -1.00000E+000                    -2.35557E+014                     1.28872E+000                     0.00000E+000                     2.35240E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             276                     2.04082E+006                     1.58688E+000                     2.19080E+001                     7.82210E+000                     8.78956E+000                    -6.72606E-004                    -4.73338E-002                    -8.59879E-005                    -5.38522E-003                     2.44574E+001                     3.15706E+001                    -5.48415E+000                    -5.46126E+000                    -5.54654E+000                    -9.90000E+001                    -9.90000E+001                    -6.75083E+000                    -6.35762E+000                     1.00000E+000                     8.21710E-001                     2.91719E+054                     4.16645E+052                     7.28976E+052                     3.03175E+054                    -1.35161E+039                     0.00000E+000                    -1.44741E+037                    -9.38839E+038                    -2.34403E+037                    -3.74860E+038                     1.00402E+000                     9.94940E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     6.11910E-003                    -1.00000E+000                    -2.35321E+014                     1.29084E+000                     0.00000E+000                     2.35242E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             277                     2.04791E+006                     1.58795E+000                     2.19172E+001                     7.82258E+000                     8.79620E+000                    -4.25586E-004                    -4.51855E-002                    -5.44048E-005                    -5.13694E-003                     2.44346E+001                     3.15890E+001                    -5.51660E+000                    -5.49204E+000                    -5.58454E+000                    -9.90000E+001                    -9.90000E+001                    -6.75177E+000                    -6.35584E+000                     1.00000E+000                     8.08176E-001                     2.91690E+054                     4.15718E+052                     7.29546E+052                     3.03142E+054                    -1.29741E+039                     0.00000E+000                    -1.44408E+037                    -9.40023E+038                     3.40514E+037                    -3.76994E+038                     1.00375E+000                     9.95257E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.87098E-003                    -1.00000E+000                    -2.53344E+014                     1.29280E+000                     0.00000E+000                     2.35246E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             278                     2.05515E+006                     1.58902E+000                     2.19265E+001                     7.82302E+000                     8.80292E+000                    -2.79553E-004                    -4.25326E-002                    -3.57346E-005                    -4.83165E-003                     2.44113E+001                     3.16079E+001                    -5.51660E+000                    -5.49208E+000                    -5.58480E+000                    -9.90000E+001                    -9.90000E+001                    -6.75242E+000                    -6.35427E+000                     1.00000E+000                     8.07747E-001                     2.91658E+054                     4.14686E+052                     7.30362E+052                     3.03109E+054                    -1.36466E+039                     0.00000E+000                    -1.44087E+037                    -9.41180E+038                    -2.97850E+037                    -3.79283E+038                     1.00389E+000                     9.95285E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.53618E-003                    -1.00000E+000                    -2.53103E+014                     1.29481E+000                     0.00000E+000                     2.35248E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             279                     2.06249E+006                     1.59011E+000                     2.19359E+001                     7.82345E+000                     8.80973E+000                    -1.12203E-004                    -4.00108E-002                    -1.43418E-005                    -4.54166E-003                     2.43876E+001                     3.16269E+001                    -5.51660E+000                    -5.49213E+000                    -5.58510E+000                    -9.90000E+001                    -9.90000E+001                    -6.75328E+000                    -6.35254E+000                     1.00000E+000                     8.07285E-001                     2.91626E+054                     4.13632E+052                     7.31230E+052                     3.03075E+054                    -1.38286E+039                     0.00000E+000                    -1.43764E+037                    -9.42364E+038                    -4.43764E+037                    -3.81745E+038                     1.00373E+000                     9.95236E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.22078E-003                    -1.00000E+000                    -2.52858E+014                     1.29684E+000                     0.00000E+000                     2.35250E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             280                     2.06990E+006                     1.59127E+000                     2.19460E+001                     7.82386E+000                     8.81707E+000                    -4.44312E-004                    -3.75859E-002                    -5.67893E-005                    -4.26286E-003                     2.43621E+001                     3.16479E+001                    -5.48509E+000                    -5.46232E+000                    -5.54870E+000                    -9.90000E+001                    -9.90000E+001                    -6.75412E+000                    -6.35076E+000                     1.00000E+000                     8.19636E-001                     2.91593E+054                     4.12424E+052                     7.32394E+052                     3.03041E+054                    -1.44816E+039                     0.00000E+000                    -1.43434E+037                    -9.43591E+038                    -1.05765E+038                    -3.84460E+038                     1.00407E+000                     9.94878E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.86477E-003                    -1.00000E+000                    -2.34912E+014                     1.29906E+000                     0.00000E+000                     2.35254E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             281                     2.07721E+006                     1.59244E+000                     2.19562E+001                     7.82437E+000                     8.82444E+000                    -7.46683E-004                    -3.55663E-002                    -9.54305E-005                    -4.03043E-003                     2.43369E+001                     3.16685E+001                    -5.48509E+000                    -5.46238E+000                    -5.54901E+000                    -9.90000E+001                    -9.90000E+001                    -6.75527E+000                    -6.34877E+000                     1.00000E+000                     8.19152E-001                     2.91561E+054                     4.11316E+052                     7.33296E+052                     3.03007E+054                    -1.38072E+039                     0.00000E+000                    -1.43088E+037                    -9.44841E+038                    -3.44797E+037                    -3.87092E+038                     1.00410E+000                     9.94820E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.57278E-003                    -1.00000E+000                    -2.34669E+014                     1.30126E+000                     0.00000E+000                     2.35257E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             282                     2.08444E+006                     1.59357E+000                     2.19660E+001                     7.82497E+000                     8.83137E+000                    -6.94967E-004                    -3.34180E-002                    -8.88140E-005                    -3.78401E-003                     2.43135E+001                     3.16874E+001                    -5.51569E+000                    -5.49142E+000                    -5.58500E+000                    -9.90000E+001                    -9.90000E+001                    -6.75623E+000                    -6.34691E+000                     1.00000E+000                     8.06169E-001                     2.91531E+054                     4.10373E+052                     7.33859E+052                     3.02973E+054                    -1.30682E+039                     0.00000E+000                    -1.42742E+037                    -9.46133E+038                     4.30121E+037                    -3.89428E+038                     1.00388E+000                     9.95151E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.30444E-003                    -1.00000E+000                    -2.51560E+014                     1.30328E+000                     0.00000E+000                     2.35261E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             283                     2.09177E+006                     1.59470E+000                     2.19757E+001                     7.82552E+000                     8.83834E+000                    -7.38181E-004                    -3.09938E-002                    -9.43300E-005                    -3.50674E-003                     2.42899E+001                     3.17064E+001                    -5.51569E+000                    -5.49146E+000                    -5.58527E+000                    -9.90000E+001                    -9.90000E+001                    -6.75690E+000                    -6.34532E+000                     1.00000E+000                     8.05725E-001                     2.91499E+054                     4.09336E+052                     7.34647E+052                     3.02939E+054                    -1.36868E+039                     0.00000E+000                    -1.42409E+037                    -9.47306E+038                    -1.52876E+037                    -3.91849E+038                     1.00390E+000                     9.95190E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.97781E-003                    -1.00000E+000                    -2.51316E+014                     1.30533E+000                     0.00000E+000                     2.35263E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             284                     2.09916E+006                     1.59584E+000                     2.19856E+001                     7.82607E+000                     8.84537E+000                    -7.65016E-004                    -2.85852E-002                    -9.77522E-005                    -3.23166E-003                     2.42661E+001                     3.17256E+001                    -5.51569E+000                    -5.49151E+000                    -5.58558E+000                    -9.90000E+001                    -9.90000E+001                    -6.75777E+000                    -6.34356E+000                     1.00000E+000                     8.05244E-001                     2.91467E+054                     4.08284E+052                     7.35479E+052                     3.02905E+054                    -1.38599E+039                     0.00000E+000                    -1.42076E+037                    -9.48536E+038                    -2.87509E+037                    -3.94492E+038                     1.00393E+000                     9.95169E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.65162E-003                    -1.00000E+000                    -2.51069E+014                     1.30740E+000                     0.00000E+000                     2.35266E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             285                     2.10659E+006                     1.59694E+000                     2.19951E+001                     7.82669E+000                     8.85207E+000                    -3.85300E-004                    -2.59297E-002                    -4.92290E-005                    -2.92922E-003                     2.42436E+001                     3.17434E+001                    -5.54541E+000                    -5.51961E+000                    -5.62104E+000                    -9.90000E+001                    -9.90000E+001                    -6.75863E+000                    -6.34177E+000                     1.00000E+000                     7.91722E-001                     2.91435E+054                     4.07362E+052                     7.36071E+052                     3.02870E+054                    -1.34268E+039                     0.00000E+000                    -1.41742E+037                    -9.49829E+038                     1.83593E+037                    -3.97034E+038                     1.00371E+000                     9.95433E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.34990E-003                    -1.00000E+000                    -2.68600E+014                     1.30935E+000                     0.00000E+000                     2.35270E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             286                     2.11419E+006                     1.59805E+000                     2.20047E+001                     7.82726E+000                     8.85886E+000                    -1.22850E-004                    -2.30119E-002                    -1.56951E-005                    -2.59761E-003                     2.42206E+001                     3.17616E+001                    -5.54541E+000                    -5.51965E+000                    -5.62134E+000                    -9.90000E+001                    -9.90000E+001                    -6.75925E+000                    -6.34019E+000                     1.00000E+000                     7.91237E-001                     2.91402E+054                     4.06353E+052                     7.36876E+052                     3.02834E+054                    -1.40237E+039                     0.00000E+000                    -1.41416E+037                    -9.51056E+038                    -3.74812E+037                    -3.99690E+038                     1.00361E+000                     9.95424E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.01439E-003                    -1.00000E+000                    -2.68346E+014                     1.31134E+000                     0.00000E+000                     2.35272E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             287                     2.12192E+006                     1.59923E+000                     2.20149E+001                     7.82781E+000                     8.86618E+000                    -2.25956E-004                    -2.02560E-002                    -2.88658E-005                    -2.28463E-003                     2.41958E+001                     3.17815E+001                    -5.51655E+000                    -5.49245E+000                    -5.58750E+000                    -9.90000E+001                    -9.90000E+001                    -6.76004E+000                    -6.33843E+000                     1.00000E+000                     8.03434E-001                     2.91366E+054                     4.05181E+052                     7.37986E+052                     3.02798E+054                    -1.46639E+039                     0.00000E+000                    -1.41086E+037                    -9.52321E+038                    -9.71647E+037                    -4.02799E+038                     1.00395E+000                     9.95088E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.64468E-003                    -1.00000E+000                    -2.50839E+014                     1.31352E+000                     0.00000E+000                     2.35276E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             288                     2.12959E+006                     1.60043E+000                     2.20253E+001                     7.82844E+000                     8.87355E+000                    -2.71401E-004                    -1.76981E-002                    -3.46686E-005                    -1.99448E-003                     2.41711E+001                     3.18013E+001                    -5.51655E+000                    -5.49250E+000                    -5.58784E+000                    -9.90000E+001                    -9.90000E+001                    -6.76110E+000                    -6.33647E+000                     1.00000E+000                     8.02895E-001                     2.91332E+054                     4.04097E+052                     7.38877E+052                     3.02761E+054                    -1.41587E+039                     0.00000E+000                    -1.40739E+037                    -9.53644E+038                    -4.22024E+037                    -4.05954E+038                     1.00390E+000                     9.95025E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.30122E-003                    -1.00000E+000                    -2.50583E+014                     1.31568E+000                     0.00000E+000                     2.35279E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             289                     2.13721E+006                     1.60164E+000                     2.20357E+001                     7.82912E+000                     8.88094E+000                    -3.91763E-004                    -1.53757E-002                    -5.00392E-005                    -1.73131E-003                     2.41466E+001                     3.18210E+001                    -5.51655E+000                    -5.49255E+000                    -5.58817E+000                    -9.90000E+001                    -9.90000E+001                    -6.76199E+000                    -6.33463E+000                     1.00000E+000                     8.02374E-001                     2.91298E+054                     4.03032E+052                     7.39707E+052                     3.02725E+054                    -1.40217E+039                     0.00000E+000                    -1.40389E+037                    -9.54968E+038                    -2.41641E+037                    -4.08998E+038                     1.00399E+000                     9.95016E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.97088E-003                    -1.00000E+000                    -2.50329E+014                     1.31783E+000                     0.00000E+000                     2.35281E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             290                     2.14480E+006                     1.60286E+000                     2.20462E+001                     7.82981E+000                     8.88833E+000                    -5.96020E-004                    -1.29867E-002                    -7.61218E-005                    -1.46110E-003                     2.41221E+001                     3.18406E+001                    -5.51655E+000                    -5.49260E+000                    -5.58850E+000                    -9.90000E+001                    -9.90000E+001                    -6.76288E+000                    -6.33282E+000                     1.00000E+000                     8.01861E-001                     2.91264E+054                     4.01969E+052                     7.40521E+052                     3.02689E+054                    -1.39933E+039                     0.00000E+000                    -1.40039E+037                    -9.56254E+038                    -1.68887E+037                    -4.12180E+038                     1.00376E+000                     9.95036E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.62899E-003                    -1.00000E+000                    -2.50076E+014                     1.31997E+000                     0.00000E+000                     2.35284E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             291                     2.15237E+006                     1.60403E+000                     2.20563E+001                     7.83056E+000                     8.89533E+000                    -4.74092E-004                    -1.04146E-002                    -6.05438E-005                    -1.17079E-003                     2.40993E+001                     3.18586E+001                    -5.54457E+000                    -5.51911E+000                    -5.62211E+000                    -9.90000E+001                    -9.90000E+001                    -6.76373E+000                    -6.33103E+000                     1.00000E+000                     7.88867E-001                     2.91232E+054                     4.01040E+052                     7.41081E+052                     3.02653E+054                    -1.35366E+039                     0.00000E+000                    -1.39690E+037                    -9.57586E+038                     3.32851E+037                    -4.15389E+038                     1.00364E+000                     9.95321E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.30751E-003                    -1.00000E+000                    -2.66486E+014                     1.32198E+000                     0.00000E+000                     2.35287E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             292                     2.16005E+006                     1.60520E+000                     2.20664E+001                     7.83127E+000                     8.90239E+000                    -3.83532E-004                    -7.60424E-003                    -4.89745E-005                    -8.54180E-004                     2.40760E+001                     3.18770E+001                    -5.54457E+000                    -5.51915E+000                    -5.62243E+000                    -9.90000E+001                    -9.90000E+001                    -6.76438E+000                    -6.32941E+000                     1.00000E+000                     7.88357E-001                     2.91198E+054                     4.00024E+052                     7.41851E+052                     3.02617E+054                    -1.41202E+039                     0.00000E+000                    -1.39353E+037                    -9.58852E+038                    -1.91008E+037                    -4.20137E+038                     1.00375E+000                     9.95352E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.50837E-004                    -1.00000E+000                    -2.66229E+014                     1.32401E+000                     0.00000E+000                     2.35290E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             293                     2.16782E+006                     1.60638E+000                     2.20766E+001                     7.83198E+000                     8.90952E+000                    -2.44276E-004                    -4.62742E-003                    -3.11895E-005                    -5.19379E-004                     2.40525E+001                     3.18955E+001                    -5.54457E+000                    -5.51920E+000                    -5.62277E+000                    -9.90000E+001                    -9.90000E+001                    -6.76520E+000                    -6.32768E+000                     1.00000E+000                     7.87822E-001                     2.91163E+054                     3.98990E+052                     7.42678E+052                     3.02579E+054                    -1.43379E+039                     0.00000E+000                    -1.39015E+037                    -9.60120E+038                    -3.60893E+037                    -4.23675E+038                     1.00384E+000                     9.95328E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     5.78345E-004                    -1.00000E+000                    -2.65969E+014                     1.32608E+000                     0.00000E+000                     2.35292E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             294                     2.17564E+006                     1.60758E+000                     2.20869E+001                     7.83271E+000                     8.91674E+000                    -1.18693E-004                    -1.66256E-003                    -1.51536E-005                    -1.86454E-004                     2.40288E+001                     3.19141E+001                    -5.54457E+000                    -5.51924E+000                    -5.62312E+000                    -9.90000E+001                    -9.90000E+001                    -6.76602E+000                    -6.32589E+000                     1.00000E+000                     7.87267E-001                     2.91127E+054                     3.97958E+052                     7.43507E+052                     3.02542E+054                    -1.43886E+039                     0.00000E+000                    -1.38674E+037                    -9.61451E+038                    -3.76334E+037                    -4.25913E+038                     1.00376E+000                     9.95289E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.05201E-004                    -1.00000E+000                    -2.65708E+014                     1.32816E+000                     0.00000E+000                     2.35294E+003                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             295                     2.18351E+006                     1.60864E+000                     2.20960E+001                     7.83354E+000                     8.92291E+000                     1.13208E-003                     1.65145E-003                     1.44518E-004                     1.85080E-004                     2.40091E+001                     3.19288E+001                    -5.62993E+000                    -5.59935E+000                    -5.72806E+000                    -9.90000E+001                    -9.90000E+001                    -6.76682E+000                    -6.32409E+000                     1.00000E+000                     7.43519E-001                     2.91095E+054                     3.97284E+052                     7.43643E+052                     3.02504E+054                    -1.30772E+039                     0.00000E+000                    -1.38335E+037                    -9.62936E+038                     9.69604E+037                    -4.27913E+038                     1.00335E+000                     9.96022E-001                                1                                0                     1.25459E+002                    -1.25459E+002                     1.25472E+002                    -1.25472E+002                    -7.29459E-005                    -1.00000E+000                    -3.23154E+014                     1.32987E+000                     0.00000E+000                     2.35301E+003                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             296                     2.19184E+006                     1.60896E+000                     2.20982E+001                     7.83445E+000                     8.92365E+000                     8.08887E-003                     7.93645E-003                     1.03247E-003                     8.89372E-004                     2.40078E+001                     3.19247E+001                    -7.80654E+000                    -6.80866E+000                    -6.30879E+000                    -9.90000E+001                    -9.90000E+001                    -6.76702E+000                    -6.32284E+000                     1.00000E+000                    -3.16323E-001                     2.91070E+054                     3.98169E+052                     7.41189E+052                     3.02464E+054                    -9.31610E+038                     0.00000E+000                    -1.38054E+037                    -9.64633E+038                     5.78177E+037                    -1.09898E+037                     1.00098E+000                     9.99531E-001                                2                                0                     7.62447E+002                    -7.62447E+002                     7.62257E+002                    -7.62257E+002                     1.26803E-005                    -1.00000E+000                    -6.45312E+016                     1.32977E+000                     0.00000E+000                     2.35310E+003                     0.00000E+000                     1.00000E+000                     1.00000E+000 
